ID Caso,Fecha de Audiencia,Tipo de Audiencia,Lugar
2125,2024-07-13,Intermedia,Cantabria
2126,2023-03-24,Intermedia,Ciudad
2127,2025-07-30,Preliminar,Zamora
2128,2024-05-10,Intermedia,Madrid
2129,2021-01-26,Intermedia,Álava
2130,2025-07-30,Preliminar,Segovia
2131,2021-08-31,Intermedia,Cantabria
2132,2026-03-22,Preliminar,Zaragoza
2133,2026-03-04,Preliminar,Barcelona
2134,2025-08-09,Preliminar,Asturias
2135,2024-06-19,Juicio,Barcelona
2136,2024-08-27,Juicio,Barcelona
2137,2022-09-07,Intermedia,Zamora
2138,2022-07-14,Juicio,Navarra
2139,2024-03-16,Intermedia,Valencia
2140,2023-06-26,Juicio,Barcelona
2141,2022-07-30,Juicio,Ciudad
2142,2026-02-09,Preliminar,Cádiz
2143,2026-03-19,Preliminar,Navarra
2144,2023-04-10,Intermedia,Santa Cruz de Tenerife
2145,2024-09-22,Intermedia,Zamora
2146,2026-03-09,Preliminar,Álava
2147,2025-10-18,Preliminar,Ourense
2148,2026-02-07,Preliminar,Madrid
2149,2025-09-08,Preliminar,Cantabria
2150,2022-07-31,Juicio,La Rioja
2151,2025-05-23,Intermedia,Guadalajara
2152,2021-09-09,Intermedia,Madrid
2153,2023-11-27,Intermedia,Teruel
2154,2025-04-27,Intermedia,Tarragona
2155,2026-04-14,Preliminar,Sevilla
2156,2022-02-06,Juicio,Almería
2157,2022-04-25,Juicio,Castellón
2158,2025-02-19,Juicio,Las Palmas
2159,2021-11-28,Juicio,Las Palmas
2160,2025-05-29,Preliminar,Santa Cruz de Tenerife
2161,2026-02-20,Preliminar,Ciudad
2162,2021-10-29,Juicio,Ourense
2163,2023-03-16,Juicio,Alicante
2164,2024-10-30,Intermedia,Jaén
2165,2024-02-10,Juicio,Las Palmas
2166,2024-04-10,Juicio,Álava
2167,2024-09-08,Intermedia,Ceuta
2168,2024-09-11,Intermedia,León
2169,2023-10-13,Juicio,Burgos
2170,2022-05-12,Juicio,Santa Cruz de Tenerife
2171,2026-03-02,Preliminar,Huelva
2172,2022-05-03,Juicio,Castellón
2173,2025-12-03,Preliminar,Ourense
2174,2023-04-13,Intermedia,Tarragona
2175,2022-10-07,Juicio,Girona
2176,2024-06-08,Intermedia,Lugo
2177,2026-02-23,Preliminar,Navarra
2178,2023-04-22,Intermedia,Córdoba
2179,2024-04-05,Intermedia,Valencia
2180,2025-12-04,Preliminar,Toledo
2181,2024-05-15,Juicio,Valencia
2182,2021-11-02,Juicio,Burgos
2183,2023-11-05,Juicio,Girona
2184,2022-10-13,Juicio,Almería
2185,2025-09-22,Preliminar,Asturias
2186,2021-12-18,Juicio,Cantabria
2187,2023-10-16,Intermedia,Ceuta
2188,2023-03-28,Juicio,Girona
2189,2023-01-13,Juicio,Cuenca
2190,2020-11-20,Juicio,Alicante
2191,2024-10-03,Intermedia,La Coruña
2192,2023-07-17,Juicio,Teruel
2193,2022-02-18,Juicio,Valencia
2194,2025-07-01,Preliminar,Huelva
2195,2023-05-31,Juicio,Soria
2196,2022-12-31,Intermedia,Álava
2197,2024-06-07,Intermedia,Valencia
2198,2025-09-07,Preliminar,Lugo
2199,2024-07-01,Intermedia,Cantabria
2200,2025-05-31,Preliminar,Murcia
2201,2025-10-03,Preliminar,Cáceres
2202,2026-04-16,Preliminar,Ciudad
2203,2024-10-13,Intermedia,Zaragoza
2204,2024-08-29,Intermedia,Lugo
2205,2023-10-04,Intermedia,Ourense
2206,2025-12-17,Preliminar,Jaén
2207,2024-04-26,Intermedia,Almería
2208,2022-08-14,Juicio,Salamanca
2209,2025-08-05,Preliminar,Guipúzcoa
2210,2021-05-16,Juicio,Sevilla
2211,2026-05-13,Preliminar,Tarragona
2212,2025-10-07,Preliminar,León
2213,2025-01-03,Intermedia,Murcia
2214,2026-01-26,Preliminar,Las Palmas
2215,2022-12-21,Intermedia,Teruel
2216,2022-11-03,Juicio,Baleares
2217,2022-08-06,Juicio,León
2218,2023-08-29,Juicio,Cantabria
2219,2022-02-19,Intermedia,Valencia
2220,2023-12-06,Juicio,Huesca
2221,2021-11-27,Intermedia,Cuenca
2222,2023-10-05,Juicio,Vizcaya
2223,2025-01-06,Intermedia,Pontevedra
2224,2025-12-11,Preliminar,Girona
2225,2021-11-12,Juicio,Valladolid
2226,2025-05-29,Preliminar,Las Palmas
2227,2025-11-19,Preliminar,Granada
2228,2024-12-22,Intermedia,Vizcaya
2229,2024-05-03,Juicio,Cuenca
2230,2025-12-01,Preliminar,Zaragoza
2231,2024-05-04,Juicio,Salamanca
2232,2026-03-04,Preliminar,Guadalajara
2233,2026-05-22,Preliminar,Cuenca
2234,2023-03-16,Juicio,Albacete
2235,2025-10-20,Preliminar,Barcelona
2236,2025-06-11,Preliminar,Cáceres
2237,2024-03-29,Juicio,Girona
2238,2024-01-22,Juicio,Ourense
2239,2024-12-11,Intermedia,La Rioja
2240,2022-04-22,Intermedia,Ávila
2241,2023-11-21,Intermedia,Ávila
2242,2023-03-30,Juicio,Pontevedra
2243,2021-02-01,Juicio,Murcia
2244,2023-11-17,Intermedia,Barcelona
2245,2023-01-01,Juicio,Albacete
2246,2023-11-30,Juicio,Girona
2247,2026-01-14,Preliminar,Córdoba
2248,2025-07-09,Preliminar,Asturias
2249,2026-02-04,Preliminar,Ciudad
2250,2024-05-21,Intermedia,León
2251,2025-07-16,Preliminar,Córdoba
2252,2021-08-27,Juicio,Valladolid
2253,2024-04-28,Juicio,Vizcaya
2254,2025-02-23,Intermedia,Alicante
2255,2023-01-14,Intermedia,Valladolid
2256,2024-07-28,Juicio,León
2257,2023-11-30,Juicio,Lleida
2258,2025-03-12,Intermedia,Ciudad
2259,2024-04-12,Juicio,Córdoba
2260,2021-05-10,Intermedia,León
2261,2026-03-15,Preliminar,Jaén
2262,2022-07-19,Intermedia,Burgos
2263,2025-04-06,Intermedia,Santa Cruz de Tenerife
2264,2026-04-15,Preliminar,Vizcaya
2265,2025-08-15,Preliminar,Teruel
2266,2025-01-02,Intermedia,Girona
2267,2025-08-29,Preliminar,Guadalajara
2268,2024-02-15,Juicio,Málaga
2269,2023-02-01,Juicio,Alicante
2270,2024-07-02,Intermedia,Lugo
2271,2022-11-30,Juicio,Burgos
2272,2025-09-11,Preliminar,Valencia
2273,2024-11-22,Juicio,Huesca
2274,2025-10-03,Preliminar,Zaragoza
2275,2026-04-02,Preliminar,Burgos
2276,2024-10-03,Intermedia,Madrid
2277,2026-01-07,Preliminar,Córdoba
2278,2026-01-07,Preliminar,Ourense
2279,2023-07-31,Intermedia,Toledo
2280,2023-07-06,Juicio,Zaragoza
2281,2025-07-05,Preliminar,Toledo
2282,2026-02-21,Preliminar,Alicante
2283,2024-03-20,Intermedia,La Rioja
2284,2025-11-13,Preliminar,Alicante
2285,2025-06-01,Preliminar,Ceuta
2286,2024-11-11,Intermedia,Navarra
2287,2025-12-22,Preliminar,Ourense
2288,2022-10-11,Juicio,Albacete
2289,2026-03-09,Preliminar,Huesca
2290,2025-09-08,Preliminar,Huesca
2291,2022-07-18,Intermedia,Castellón
2292,2021-10-19,Intermedia,Alicante
2293,2021-10-12,Juicio,Soria
2294,2025-08-24,Preliminar,Guadalajara
2295,2026-04-07,Preliminar,Cuenca
2296,2023-02-18,Juicio,La Coruña
2297,2023-09-12,Juicio,Ávila
2298,2024-09-20,Intermedia,Álava
2299,2025-12-22,Preliminar,Ciudad
2300,2026-04-15,Preliminar,Castellón
2301,2025-06-22,Preliminar,Tarragona
2302,2022-05-20,Juicio,La Rioja
2303,2024-04-03,Intermedia,Palencia
2304,2024-04-26,Juicio,Córdoba
2305,2021-05-20,Intermedia,Valencia
2306,2025-09-28,Preliminar,Salamanca
2307,2023-10-30,Juicio,Las Palmas
2308,2025-08-22,Preliminar,León
2309,2024-08-03,Intermedia,Cuenca
2310,2023-04-16,Juicio,Lleida
2311,2022-05-24,Juicio,La Rioja
2312,2023-09-20,Intermedia,Teruel
2313,2023-12-01,Intermedia,La Rioja
2314,2022-07-17,Intermedia,Castellón
2315,2024-07-08,Intermedia,Ciudad
2316,2022-11-23,Intermedia,Murcia
2317,2024-11-26,Intermedia,Palencia
2318,2026-05-10,Preliminar,Lleida
2319,2025-03-18,Intermedia,León
2320,2023-10-10,Juicio,Ávila
2321,2025-05-09,Intermedia,Navarra
2322,2022-12-27,Juicio,Las Palmas
2323,2024-08-15,Juicio,Pontevedra
2324,2022-06-18,Juicio,Ceuta
2325,2026-01-03,Preliminar,Sevilla
2326,2024-05-05,Intermedia,Palencia
2327,2026-02-28,Preliminar,Segovia
2328,2026-05-09,Preliminar,Zaragoza
2329,2026-02-20,Preliminar,Cáceres
2330,2022-06-21,Intermedia,Valencia
2331,2026-05-09,Preliminar,Valladolid
2332,2021-06-01,Intermedia,Sevilla
2333,2023-03-27,Intermedia,Soria
2334,2026-04-29,Preliminar,Guipúzcoa
2335,2024-05-13,Intermedia,Albacete
2336,2026-04-03,Preliminar,Badajoz
2337,2025-12-29,Preliminar,Málaga
2338,2025-07-25,Preliminar,Valencia
2339,2026-04-26,Preliminar,Ourense
2340,2022-07-31,Juicio,Albacete
2341,2025-08-15,Preliminar,Valladolid
2342,2024-01-21,Juicio,Vizcaya
2343,2023-03-17,Intermedia,Cantabria
2344,2025-11-13,Preliminar,Castellón
2345,2021-05-30,Juicio,Zamora
2346,2023-11-24,Juicio,Ciudad
2347,2025-09-26,Preliminar,Granada
2348,2022-12-02,Juicio,Ávila
2349,2023-02-09,Intermedia,Pontevedra
2350,2022-11-15,Juicio,Baleares
2351,2022-05-24,Juicio,Zaragoza
2352,2022-03-01,Intermedia,Córdoba
2353,2024-04-05,Intermedia,Ceuta
2354,2021-02-19,Juicio,Málaga
2355,2024-12-14,Intermedia,Málaga
2356,2024-02-19,Intermedia,Cádiz
2357,2020-06-08,Juicio,Alicante
2358,2023-01-26,Juicio,Palencia
2359,2023-03-24,Juicio,Córdoba
2360,2023-07-23,Juicio,La Rioja
2361,2023-07-16,Intermedia,Badajoz
2362,2024-07-07,Intermedia,Cáceres
2363,2025-06-24,Preliminar,Guadalajara
2364,2023-01-10,Juicio,Tarragona
2365,2022-12-01,Intermedia,Barcelona
2366,2023-05-05,Juicio,Valladolid
2367,2025-09-03,Preliminar,Huesca
2368,2024-08-04,Juicio,Zaragoza
2369,2025-07-19,Preliminar,Melilla
2370,2022-01-11,Juicio,Barcelona
2371,2025-06-26,Preliminar,Málaga
2372,2024-08-30,Intermedia,Huelva
2373,2022-05-12,Juicio,Ourense
2374,2023-11-28,Juicio,Cádiz
2375,2023-01-16,Intermedia,Lleida
2376,2025-09-18,Preliminar,Sevilla
2377,2026-04-01,Preliminar,La Rioja
2378,2024-10-25,Intermedia,Sevilla
2379,2025-09-04,Preliminar,Teruel
2380,2023-06-11,Intermedia,Sevilla
2381,2024-04-15,Juicio,Huesca
2382,2023-02-20,Intermedia,Madrid
2383,2023-05-15,Juicio,Ourense
2384,2022-01-16,Juicio,Guipúzcoa
2385,2021-06-05,Juicio,Albacete
2386,2024-09-21,Intermedia,Vizcaya
2387,2024-12-21,Intermedia,Murcia
2388,2025-02-18,Juicio,Zamora
2389,2023-07-21,Intermedia,Salamanca
2390,2023-02-10,Juicio,La Rioja
2391,2022-09-20,Juicio,Ciudad
2392,2022-04-08,Intermedia,Barcelona
2393,2023-12-03,Juicio,Cádiz
2394,2025-02-09,Intermedia,Pontevedra
2395,2022-06-24,Intermedia,Sevilla
2396,2026-03-17,Preliminar,Álava
2397,2024-03-01,Juicio,Huelva
2398,2024-06-24,Intermedia,Ávila
2399,2025-04-06,Intermedia,Cáceres
2400,2026-01-01,Preliminar,Albacete
2401,2026-01-21,Preliminar,Almería
2402,2022-05-14,Intermedia,Cádiz
2403,2025-10-23,Preliminar,Guipúzcoa
2404,2023-01-13,Intermedia,Vizcaya
2405,2023-06-06,Juicio,Málaga
2406,2024-04-10,Juicio,Segovia
2407,2026-02-01,Preliminar,Girona
2408,2026-01-11,Preliminar,Palencia
2409,2021-03-21,Juicio,Burgos
2410,2021-09-21,Intermedia,Sevilla
2411,2021-10-16,Juicio,Almería
2412,2023-05-09,Juicio,Lugo
2413,2025-10-08,Preliminar,Castellón
2414,2025-11-27,Preliminar,Teruel
2415,2026-02-28,Preliminar,Burgos
2416,2025-09-07,Preliminar,Huesca
2417,2025-10-09,Preliminar,Santa Cruz de Tenerife
2418,2022-07-10,Juicio,León
2419,2025-06-24,Preliminar,Navarra
2420,2025-08-28,Preliminar,Álava
2421,2024-06-01,Intermedia,Cantabria
2422,2024-10-11,Intermedia,Cuenca
2423,2025-09-03,Preliminar,Zaragoza
2424,2026-04-15,Preliminar,Zaragoza
2425,2026-01-04,Preliminar,Zaragoza
2426,2024-01-15,Intermedia,Guadalajara
2427,2025-12-04,Preliminar,Álava
2428,2024-05-13,Intermedia,Girona
2429,2022-09-07,Intermedia,Ciudad
2430,2024-12-25,Intermedia,Ourense
2431,2025-09-10,Preliminar,Baleares
2432,2023-03-05,Intermedia,Sevilla
2433,2024-09-02,Intermedia,Córdoba
2434,2021-09-17,Juicio,Lleida
2435,2023-05-02,Juicio,Castellón
2436,2022-08-10,Intermedia,Melilla
2437,2020-12-16,Juicio,Córdoba
2438,2023-03-04,Juicio,Granada
2439,2023-06-19,Juicio,Badajoz
2440,2024-06-04,Juicio,Madrid
2441,2025-10-11,Preliminar,Ciudad
2442,2024-06-26,Juicio,Granada
2443,2024-07-14,Intermedia,Cuenca
2444,2026-04-06,Preliminar,Albacete
2445,2024-03-03,Juicio,Las Palmas
2446,2021-09-04,Juicio,Las Palmas
2447,2025-12-31,Preliminar,Almería
2448,2024-10-31,Intermedia,Cádiz
2449,2025-07-15,Preliminar,Melilla
2450,2025-08-14,Preliminar,Ciudad
2451,2025-11-18,Preliminar,Castellón
2452,2025-07-15,Preliminar,Ávila
2453,2023-01-07,Juicio,La Coruña
2454,2022-07-07,Intermedia,Albacete
2455,2025-06-17,Preliminar,Tarragona
2456,2025-04-26,Intermedia,Cádiz
2457,2025-06-24,Preliminar,Lugo
2458,2026-03-08,Preliminar,Palencia
2459,2025-01-16,Juicio,Valladolid
2460,2024-07-31,Juicio,Sevilla
2461,2022-08-31,Juicio,Segovia
2462,2024-03-03,Intermedia,Lleida
2463,2026-01-09,Preliminar,Segovia
2464,2026-05-13,Preliminar,Cáceres
2465,2020-08-25,Juicio,Lleida
2466,2025-07-08,Preliminar,Zamora
2467,2023-11-14,Intermedia,Cádiz
2468,2025-10-13,Preliminar,Navarra
2469,2023-12-28,Juicio,Palencia
2470,2022-04-03,Juicio,Baleares
2471,2026-04-24,Preliminar,Girona
2472,2023-03-14,Juicio,Huesca
2473,2026-04-22,Preliminar,Cáceres
2474,2024-03-29,Intermedia,Ourense
2475,2022-09-27,Juicio,Castellón
2476,2025-10-29,Preliminar,Pontevedra
2477,2026-05-24,Preliminar,Huesca
2478,2022-02-27,Juicio,Asturias
2479,2025-03-18,Intermedia,Vizcaya
2480,2025-01-20,Intermedia,Cantabria
2481,2023-02-23,Juicio,Guipúzcoa
2482,2022-07-27,Juicio,Navarra
2483,2025-06-16,Preliminar,Alicante
2484,2025-02-05,Intermedia,Cáceres
2485,2026-02-16,Preliminar,Cuenca
2486,2026-03-30,Preliminar,Cantabria
2487,2025-11-10,Preliminar,Segovia
2488,2025-07-18,Preliminar,Barcelona
2489,2022-03-31,Intermedia,Guadalajara
2490,2023-05-16,Juicio,Cádiz
2491,2022-08-29,Intermedia,Guipúzcoa
2492,2024-05-03,Juicio,Asturias
2493,2023-06-01,Intermedia,Soria
2494,2026-05-14,Preliminar,Teruel
2495,2024-10-04,Juicio,Tarragona
2496,2025-12-03,Preliminar,Asturias
2497,2025-05-27,Preliminar,Baleares
2498,2023-01-03,Juicio,Jaén
2499,2025-01-19,Intermedia,Guadalajara
2500,2025-12-15,Preliminar,Lugo
2501,2023-01-21,Juicio,La Rioja
2502,2022-10-13,Juicio,Murcia
2503,2024-04-13,Juicio,Zaragoza
2504,2024-10-19,Juicio,Valencia
2505,2023-07-31,Juicio,Alicante
2506,2025-11-15,Preliminar,Toledo
2507,2025-05-16,Intermedia,Albacete
2508,2025-10-01,Preliminar,Cádiz
2509,2026-04-13,Preliminar,Asturias
2510,2021-10-11,Intermedia,Toledo
2511,2024-03-20,Juicio,Madrid
2512,2024-03-14,Intermedia,Huelva
2513,2023-04-07,Juicio,Soria
2514,2023-02-23,Intermedia,León
2515,2025-06-22,Preliminar,Ciudad
2516,2024-09-24,Intermedia,Sevilla
2517,2023-11-30,Intermedia,Albacete
2518,2022-07-16,Juicio,Álava
2519,2021-02-10,Juicio,Lleida
2520,2022-11-21,Juicio,León
2521,2025-09-03,Preliminar,Guipúzcoa
2522,2025-12-22,Preliminar,Soria
2523,2025-10-28,Preliminar,Vizcaya
2524,2021-12-17,Juicio,Navarra
2525,2024-08-10,Juicio,Barcelona
2526,2022-05-08,Juicio,Salamanca
2527,2025-07-19,Preliminar,Murcia
2528,2022-06-05,Juicio,Palencia
2529,2024-04-30,Intermedia,Barcelona
2530,2025-12-01,Preliminar,Sevilla
2531,2024-11-22,Intermedia,Ourense
2532,2023-11-10,Juicio,Granada
2533,2026-02-02,Preliminar,Valencia
2534,2025-07-14,Preliminar,Albacete
2535,2025-11-10,Preliminar,Burgos
2536,2022-02-01,Juicio,Málaga
2537,2025-06-03,Preliminar,Guipúzcoa
2538,2022-02-01,Juicio,Girona
2539,2022-08-26,Intermedia,Tarragona
2540,2023-04-19,Intermedia,Melilla
2541,2025-11-11,Preliminar,Ciudad
2542,2021-01-26,Juicio,Guipúzcoa
2543,2022-01-28,Intermedia,Almería
2544,2023-10-29,Intermedia,Tarragona
2545,2023-05-25,Juicio,Guipúzcoa
2546,2025-07-11,Preliminar,Zamora
2547,2024-08-29,Juicio,Pontevedra
2548,2024-05-22,Intermedia,Ourense
2549,2021-05-29,Juicio,Las Palmas
2550,2026-01-31,Preliminar,Baleares
2551,2023-12-27,Intermedia,Almería
2552,2026-02-11,Preliminar,Valencia
2553,2025-12-05,Preliminar,Badajoz
2554,2022-11-03,Intermedia,Las Palmas
2555,2026-05-05,Preliminar,Segovia
2556,2025-06-01,Preliminar,Sevilla
2557,2025-08-12,Preliminar,Toledo
2558,2025-08-30,Preliminar,Salamanca
2559,2025-07-02,Preliminar,Cádiz
2560,2024-07-19,Intermedia,Guadalajara
2561,2022-08-17,Intermedia,Castellón
2562,2026-01-10,Preliminar,Soria
2563,2024-07-24,Intermedia,Álava
2564,2025-10-14,Preliminar,Cádiz
2565,2024-12-18,Intermedia,Melilla
2566,2024-08-06,Intermedia,Ceuta
2567,2024-11-08,Juicio,Salamanca
2568,2026-05-17,Preliminar,Zamora
2569,2023-10-22,Intermedia,Ciudad
2570,2022-02-27,Juicio,Melilla
2571,2026-05-03,Preliminar,Huelva
2572,2026-01-30,Preliminar,Ceuta
2573,2025-03-10,Intermedia,Guipúzcoa
2574,2025-12-26,Preliminar,León
2575,2021-12-14,Juicio,Albacete
2576,2022-11-12,Intermedia,Guipúzcoa
2577,2023-10-17,Juicio,Pontevedra
2578,2025-06-25,Preliminar,Huelva
2579,2022-11-21,Juicio,Valencia
2580,2022-11-12,Intermedia,Madrid
2581,2024-09-23,Intermedia,Álava
2582,2023-04-04,Juicio,Ciudad
2583,2021-12-10,Intermedia,Baleares
2584,2025-07-16,Preliminar,Madrid
2585,2025-06-14,Preliminar,Vizcaya
2586,2025-08-30,Preliminar,Asturias
2587,2023-02-17,Intermedia,Almería
2588,2025-08-10,Preliminar,Ourense
2589,2023-09-25,Juicio,Zaragoza
2590,2025-12-09,Preliminar,Vizcaya
2591,2021-03-25,Juicio,Zamora
2592,2023-12-22,Intermedia,Pontevedra
2593,2025-10-12,Preliminar,Cantabria
2594,2024-05-16,Intermedia,Navarra
2595,2026-03-19,Preliminar,Cádiz
2596,2025-08-25,Preliminar,Álava
2597,2021-12-25,Juicio,Albacete
2598,2023-08-04,Intermedia,Badajoz
2599,2022-05-30,Juicio,Valencia
2600,2022-11-04,Juicio,Santa Cruz de Tenerife
2601,2024-01-10,Juicio,León
2602,2023-12-02,Juicio,Valencia
2603,2021-03-25,Intermedia,Álava
2604,2025-09-26,Preliminar,La Coruña
2605,2024-02-20,Intermedia,Ávila
2606,2026-05-12,Preliminar,Tarragona
2607,2022-07-06,Intermedia,Guipúzcoa
2608,2024-01-22,Juicio,Ávila
2609,2025-12-20,Preliminar,Lugo
2610,2022-07-10,Juicio,Las Palmas
2611,2023-08-09,Intermedia,Cáceres
2612,2022-12-07,Juicio,Huesca
2613,2024-01-04,Juicio,Albacete
2614,2022-03-09,Juicio,Córdoba
2615,2023-04-05,Intermedia,Burgos
2616,2021-10-29,Juicio,Sevilla
2617,2025-10-11,Preliminar,Las Palmas
2618,2021-03-21,Juicio,Sevilla
2619,2020-06-20,Intermedia,Burgos
2620,2023-01-04,Juicio,Burgos
2621,2026-01-24,Preliminar,Tarragona
2622,2025-09-18,Preliminar,Navarra
2623,2023-05-17,Juicio,Valladolid
2624,2022-08-22,Juicio,Lleida
2625,2025-05-27,Preliminar,Almería
2626,2024-05-12,Juicio,Valladolid
2627,2024-07-24,Intermedia,Cuenca
2628,2024-07-15,Intermedia,Vizcaya
2629,2023-11-11,Juicio,Lugo
2630,2024-05-05,Juicio,Soria
2631,2024-11-30,Intermedia,Granada
2632,2023-05-11,Juicio,Guipúzcoa
2633,2025-06-29,Preliminar,Badajoz
2634,2023-05-06,Intermedia,Cádiz
2635,2022-03-26,Intermedia,Burgos
2636,2024-11-30,Intermedia,Castellón
2637,2025-09-07,Preliminar,Barcelona
2638,2024-02-25,Intermedia,Alicante
2639,2025-08-30,Preliminar,Ávila
2640,2025-07-07,Preliminar,Huesca
2641,2025-12-05,Preliminar,Palencia
2642,2025-11-17,Preliminar,Barcelona
2643,2023-02-22,Juicio,Girona
2644,2021-01-21,Juicio,Lleida
2645,2022-06-20,Juicio,Álava
2646,2025-04-29,Intermedia,Salamanca
2647,2022-12-12,Juicio,Albacete
2648,2025-11-17,Preliminar,Sevilla
2649,2025-07-11,Preliminar,Córdoba
2650,2025-05-21,Intermedia,Madrid
2651,2025-08-26,Preliminar,Valladolid
2652,2025-07-07,Preliminar,Jaén
2653,2025-09-19,Preliminar,Barcelona
2654,2024-01-18,Intermedia,León
2655,2024-04-30,Intermedia,Valladolid
2656,2021-06-11,Juicio,La Coruña
2657,2026-03-29,Preliminar,Cáceres
2658,2025-08-06,Preliminar,Cuenca
2659,2024-05-17,Juicio,Vizcaya
2660,2025-05-17,Intermedia,Málaga
2661,2025-07-25,Preliminar,Huelva
2662,2024-05-08,Juicio,Asturias
2663,2021-02-21,Juicio,La Rioja
2664,2022-10-09,Juicio,Segovia
2665,2024-07-08,Intermedia,Salamanca
2666,2025-07-10,Preliminar,Murcia
2667,2023-11-11,Juicio,Alicante
2668,2024-11-26,Intermedia,Pontevedra
2669,2026-05-02,Preliminar,Málaga
2670,2021-04-04,Intermedia,Las Palmas
2671,2023-12-27,Intermedia,Burgos
2672,2024-10-14,Intermedia,Guadalajara
2673,2021-03-27,Juicio,Palencia
2674,2022-01-11,Intermedia,Valencia
2675,2022-07-23,Juicio,Soria
2676,2024-06-30,Juicio,Murcia
2677,2026-01-04,Preliminar,Cuenca
2678,2025-04-25,Intermedia,Navarra
2679,2022-09-03,Intermedia,Huelva
2680,2023-05-14,Intermedia,Barcelona
2681,2023-05-04,Intermedia,Tarragona
2682,2023-01-26,Intermedia,Albacete
2683,2024-11-07,Intermedia,Navarra
2684,2021-02-17,Juicio,Burgos
2685,2021-09-15,Juicio,Álava
2686,2026-01-21,Preliminar,Baleares
2687,2024-06-18,Juicio,Lleida
2688,2025-11-04,Preliminar,Las Palmas
2689,2025-02-12,Intermedia,Álava
2690,2024-05-24,Intermedia,Córdoba
2691,2023-10-10,Juicio,Tarragona
2692,2026-01-17,Preliminar,Madrid
2693,2026-03-17,Preliminar,La Coruña
2694,2022-11-15,Juicio,Guadalajara
2695,2025-01-12,Intermedia,Cádiz
2696,2026-03-26,Preliminar,León
2697,2025-06-23,Preliminar,León
2698,2025-08-16,Preliminar,Guadalajara
2699,2022-10-10,Juicio,Melilla
2700,2024-07-28,Intermedia,Albacete
2701,2022-10-23,Intermedia,Guadalajara
2702,2026-03-27,Preliminar,Ávila
2703,2024-11-30,Intermedia,Zamora
2704,2025-11-21,Preliminar,Granada
2705,2024-03-13,Intermedia,La Coruña
2706,2024-02-12,Intermedia,Zamora
2707,2021-02-22,Juicio,Las Palmas
2708,2024-11-02,Juicio,León
2709,2025-05-29,Preliminar,Castellón
2710,2022-10-09,Juicio,Asturias
2711,2026-02-12,Preliminar,Ávila
2712,2026-01-19,Preliminar,Ávila
2713,2024-10-10,Juicio,Pontevedra
2714,2022-10-31,Intermedia,Asturias
2715,2022-05-07,Juicio,Las Palmas
2716,2023-01-03,Intermedia,Valencia
2717,2024-12-12,Intermedia,Zamora
2718,2025-04-26,Intermedia,Huelva
2719,2025-03-02,Intermedia,Guipúzcoa
2720,2022-08-24,Intermedia,Palencia
2721,2024-05-03,Intermedia,Tarragona
2722,2025-08-06,Preliminar,Soria
2723,2024-06-13,Intermedia,Ceuta
2724,2022-03-12,Juicio,Soria
2725,2025-08-24,Preliminar,Vizcaya
2726,2022-09-16,Juicio,Córdoba
2727,2026-02-28,Preliminar,Sevilla
2728,2026-02-27,Preliminar,Teruel
2729,2025-07-18,Preliminar,Tarragona
2730,2025-06-26,Preliminar,La Rioja
2731,2022-12-18,Juicio,Melilla
2732,2025-08-30,Preliminar,Cádiz
2733,2026-02-27,Preliminar,Teruel
2734,2026-03-17,Preliminar,Almería
2735,2024-02-13,Intermedia,Melilla
2736,2020-07-04,Juicio,Palencia
2737,2025-06-10,Preliminar,Madrid
2738,2022-07-29,Juicio,Jaén
2739,2020-10-15,Juicio,Las Palmas
2740,2024-11-04,Intermedia,Asturias
2741,2026-02-18,Preliminar,Melilla
2742,2025-12-12,Preliminar,Murcia
2743,2026-01-23,Preliminar,Melilla
2744,2026-05-20,Preliminar,Tarragona
2745,2024-07-06,Juicio,La Rioja
