ID Caso,Fecha de Facturación,Fecha de Pago,Tarifa por Hora,Deuda Pendiente,Pagos Recibidos
2075,2023-09-23,,215.58,6537.91,13942.19
2076,2022-06-04,,202.53,1162.35,17065.35
2077,2023-08-28,,276.31,548.48,1109.38
2078,2022-11-11,,200.42,5291.29,1723.41
2079,2024-07-28,,176.87,3331.5,736.51
2080,2024-02-28,,253.53,1228.76,7644.79
2081,2021-04-29,2022-02-22,244.58,0.0,4157.86
2082,2024-07-08,2024-08-25,267.59,0.0,22477.56
2083,2021-06-30,,250.18,3760.95,18254.89
2084,2022-12-31,2023-01-28,118.94,0.0,4400.78
2085,2024-01-06,,259.91,8553.8,17177.29
2086,2022-11-07,2023-08-09,240.01,0.0,2640.11
2087,2022-12-10,,203.3,9708.54,9198.36
2088,2022-03-03,,91.03,5499.74,872.36
2089,2021-02-18,2021-03-10,259.94,0.0,23134.66
2090,2023-09-23,,79.07,5609.82,1822.76
2091,2024-01-08,,279.77,14891.7,7210.13
2092,2022-04-20,,195.99,7881.52,11521.49
2093,2025-02-03,,63.77,3201.42,1071.17
2094,2022-06-02,,50.47,358.05,1559.81
2095,2023-06-11,2023-07-10,127.37,0.0,1655.81
2096,2024-04-19,,216.59,8362.65,3549.8
2097,2023-03-13,,168.91,9066.3,3770.86
2098,2023-09-02,2023-10-24,244.22,0.0,22956.68
2099,2024-04-04,,160.32,4.37,3202.03
2100,2024-02-10,,248.94,19033.46,4864.78
2101,2023-04-17,2023-09-12,161.14,0.0,2094.82
2102,2022-07-27,,189.26,7150.19,8936.91
2103,2023-06-01,,210.04,6894.51,3817.53
2104,2024-07-04,2024-07-09,142.39,0.0,2420.63
2105,2021-11-30,,190.98,7487.68,10273.46
2106,2022-01-19,,288.56,17687.99,6551.05
2107,2023-12-06,2023-12-07,236.3,0.0,10633.5
2108,2022-08-13,2022-09-24,242.16,0.0,14771.76
2109,2023-02-17,,218.75,5703.29,1296.71
2110,2024-02-13,,262.28,812.21,1286.03
2111,2021-12-19,,106.24,4545.59,1085.13
2112,2022-08-15,2023-05-27,216.24,0.0,5622.24
2113,2021-09-16,,273.9,366.83,3741.67
2114,2024-04-28,,283.64,3773.01,197.95
2115,2024-04-29,,90.71,2572.97,1055.43
2116,2020-08-08,,72.51,2995.36,2587.91
2117,2023-03-09,2023-05-02,124.19,0.0,869.33
2118,2023-12-08,,105.57,4916.26,784.52
2119,2023-07-22,2023-10-07,128.06,0.0,10116.74
2120,2021-05-19,,186.7,4733.05,4788.65
2121,2022-04-23,2022-10-25,295.58,0.0,19212.7
2122,2025-01-18,,283.56,3672.33,24683.67
2123,2024-06-24,2024-10-06,160.17,0.0,8168.67
2124,2023-03-06,2024-02-01,189.25,0.0,5109.75
2125,2023-06-10,,134.17,4175.6,8570.55
2126,2023-01-27,,63.39,2264.95,1158.11
2127,2022-12-16,,113.91,3683.64,3037.05
2128,2022-05-12,,197.01,1538.67,6341.73
2129,2020-07-25,,245.43,278.95,9047.39
2130,2023-11-12,,107.35,616.11,994.14
2131,2023-09-07,,67.27,3784.82,184.11
2132,2024-09-08,,72.98,2606.92,4618.1
2133,2024-06-28,,103.42,4755.59,4138.53
2134,2024-06-20,,56.69,3012.09,956.21
2135,2024-01-19,2024-10-23,241.38,0.0,14965.56
2136,2024-09-28,2024-10-12,232.8,0.0,10010.4
2137,2024-04-26,,113.95,881.76,6866.84
2138,2022-08-14,2022-11-17,108.14,0.0,7569.8
2139,2021-11-01,,151.01,4399.11,4812.5
2140,2023-10-23,2023-10-24,228.47,0.0,17592.19
2141,2024-02-01,2024-02-02,290.34,0.0,15097.68
2142,2022-06-17,,60.39,4373.09,1424.35
2143,2022-09-25,,122.13,5056.81,1904.6
2144,2024-02-04,,191.1,12093.06,4914.84
2145,2021-10-09,,288.24,6719.54,8845.42
2146,2023-06-18,,197.85,1838.33,140.17
2147,2023-04-28,,58.47,106.07,1998.85
2148,2024-02-19,,249.92,4454.28,4043.0
2149,2021-06-21,,161.86,11158.69,2275.69
2150,2022-10-02,2023-01-08,253.72,0.0,16491.8
2151,2022-05-22,,207.43,4195.87,15095.12
2152,2021-04-08,,163.44,408.9,408.3
2153,2021-11-22,,85.12,7292.93,963.71
2154,2023-12-24,,69.16,467.44,4650.4
2155,2021-10-15,,179.54,1859.35,9990.29
2156,2023-03-14,2023-03-26,126.23,0.0,1893.45
2157,2023-02-23,2023-12-26,278.03,0.0,22242.4
2158,2024-06-17,2024-07-07,171.17,0.0,4108.08
2159,2021-12-06,2021-12-11,89.26,0.0,3570.4
2160,2025-03-02,,85.48,653.39,3278.69
2161,2022-11-11,,132.17,2424.74,1011.68
2162,2021-09-22,2022-08-20,214.87,0.0,18263.95
2163,2023-06-23,2023-06-26,50.6,0.0,354.2
2164,2023-01-24,,156.33,3280.91,12039.43
2165,2024-02-18,2024-02-29,65.45,0.0,2814.35
2166,2023-12-05,2023-12-24,57.91,0.0,1447.75
2167,2022-09-18,,153.76,8373.88,4080.68
2168,2023-06-15,,166.94,856.01,15170.23
2169,2023-08-16,2023-08-31,113.67,0.0,7274.88
2170,2021-06-04,2022-05-19,167.11,0.0,8856.83
2171,2022-02-23,,249.75,4588.66,10146.59
2172,2022-12-10,2023-11-26,210.8,0.0,9064.4
2173,2022-10-18,,123.47,1651.55,2052.55
2174,2023-03-21,,296.46,8566.43,12778.69
2175,2021-02-11,2021-07-08,246.81,0.0,8144.73
2176,2023-10-03,,164.23,887.53,97.85
2177,2023-09-30,,145.11,2744.79,737.85
2178,2022-11-19,,230.61,8550.75,4363.41
2179,2023-08-25,,246.39,4765.95,654.63
2180,2021-02-14,,194.56,5213.0,2180.28
2181,2024-05-31,2024-06-21,84.58,0.0,507.48
2182,2022-04-08,2022-06-08,181.54,0.0,9621.62
2183,2024-03-27,2024-04-22,106.58,0.0,9272.46
2184,2022-06-20,2022-09-09,65.35,0.0,3136.8
2185,2024-01-10,,298.13,10628.0,1297.2
2186,2021-12-29,2022-10-23,248.53,0.0,22367.7
2187,2023-02-21,,231.95,21728.1,1466.9
2188,2022-06-18,2023-02-14,138.94,0.0,5696.54
2189,2022-06-20,2023-05-10,250.28,0.0,6257.0
2190,2022-08-16,2022-08-28,96.78,0.0,3967.98
2191,2022-01-27,,52.36,819.14,1432.34
2192,2023-02-24,2023-08-11,136.6,0.0,12977.0
2193,2022-03-16,2022-03-22,232.75,0.0,1396.5
2194,2024-05-16,,213.59,13718.15,7427.26
2195,2022-08-20,2025-01-17,150.08,0.0,4652.48
2196,2022-07-03,,229.85,2976.78,12423.17
2197,2021-05-22,,79.24,3136.76,1696.88
2198,2022-07-06,,81.08,856.47,440.81
2199,2024-02-02,,202.14,1029.64,8875.22
2200,2023-10-28,,230.4,11968.58,3237.82
2201,2023-10-18,,199.87,306.45,4290.56
2202,2023-11-18,,75.72,1506.71,992.05
2203,2021-12-22,,143.88,10315.14,1195.26
2204,2025-02-15,,132.41,3753.51,1542.89
2205,2023-02-18,,226.88,7022.41,3187.19
2206,2022-05-31,,74.85,454.2,294.3
2207,2021-10-03,,112.46,1205.44,2618.2
2208,2022-08-29,2022-08-29,198.67,0.0,3178.72
2209,2024-05-10,,205.03,11524.62,982.21
2210,2021-11-07,2021-11-28,50.99,0.0,4436.13
2211,2023-08-28,,122.75,1189.23,9490.02
2212,2024-05-08,,271.41,1259.61,7696.92
2213,2024-08-15,,165.83,2132.47,9309.8
2214,2024-02-19,,156.92,99.89,1469.31
2215,2023-01-12,,143.11,11204.18,2963.71
2216,2023-03-30,2023-04-19,218.59,0.0,8306.42
2217,2022-11-25,2023-01-04,195.77,0.0,10571.58
2218,2023-08-11,2023-10-08,215.02,0.0,5160.48
2219,2021-08-30,,208.04,1686.81,13292.07
2220,2024-08-04,2025-02-24,207.85,0.0,4780.55
2221,2020-12-04,,183.57,13117.33,1935.41
2222,2023-06-08,2024-07-13,177.85,0.0,12627.35
2223,2022-11-22,,82.17,2248.02,3586.05
2224,2021-06-26,,159.12,14632.28,1279.72
2225,2021-12-28,2023-09-11,109.82,0.0,2416.04
2226,2020-09-03,,142.47,316.02,1963.5
2227,2023-09-29,,77.56,1002.35,1479.57
2228,2024-10-29,,296.73,6132.69,2472.48
2229,2024-06-22,2024-12-28,228.4,0.0,10049.6
2230,2020-12-10,,184.71,1701.11,1808.38
2231,2024-05-04,2024-05-04,284.86,0.0,18515.9
2232,2023-09-26,,127.59,7128.19,4354.91
2233,2022-10-17,,223.33,8204.43,10555.29
2234,2023-03-24,2023-05-22,71.69,0.0,3441.12
2235,2023-12-14,,210.03,1086.08,6895.06
2236,2022-01-24,,256.75,2197.96,3450.54
2237,2024-02-23,2024-08-15,266.75,0.0,21873.5
2238,2023-04-19,2023-07-14,127.85,0.0,2173.45
2239,2023-11-23,,189.67,2359.06,3331.04
2240,2021-12-01,,96.5,8663.57,503.93
2241,2023-05-06,,58.79,4391.29,1428.92
2242,2023-06-29,2024-01-27,102.79,0.0,9251.1
2243,2020-11-29,2023-12-16,158.9,0.0,8103.9
2244,2024-01-20,,168.72,5924.32,5886.08
2245,2023-01-04,2023-06-12,225.14,0.0,14859.24
2246,2024-06-18,2024-07-03,164.53,0.0,13491.46
2247,2023-11-26,,285.01,3398.93,6006.4
2248,2021-12-29,,173.29,465.58,11838.01
2249,2022-08-24,,107.24,351.4,5439.56
2250,2022-09-27,,74.16,1852.31,75.85
2251,2024-05-04,,63.26,63.73,6009.23
2252,2022-03-04,2022-10-18,169.46,0.0,7286.78
2253,2024-04-09,2024-05-06,162.16,0.0,10864.72
2254,2024-05-03,,106.67,1398.55,734.85
2255,2023-03-03,,126.04,4645.18,6320.3
2256,2022-09-27,2024-01-19,127.95,0.0,1023.6
2257,2023-04-06,2023-08-07,229.1,0.0,6414.8
2258,2023-06-15,,254.31,4203.31,1900.13
2259,2022-12-18,2023-09-28,148.38,0.0,2077.32
2260,2021-12-08,,202.42,3320.48,120.66
2261,2022-10-31,,185.5,3750.82,330.18
2262,2021-12-28,,191.86,6176.7,538.4
2263,2024-05-05,,196.7,1114.35,1836.15
2264,2024-06-30,,62.88,2536.05,1173.87
2265,2023-09-12,,165.62,1744.39,13327.03
2266,2021-07-21,,71.6,1057.56,2737.24
2267,2021-06-11,,243.72,17453.24,6675.04
2268,2023-02-09,2024-03-23,52.66,0.0,4318.12
2269,2023-10-19,2023-12-20,199.2,0.0,17728.8
2270,2020-09-23,,102.38,6945.83,1142.19
2271,2022-10-06,2023-02-23,234.47,0.0,15709.49
2272,2025-04-22,,288.33,9396.66,2424.87
2273,2024-08-14,2024-09-08,238.12,0.0,22145.16
2274,2024-08-10,,211.72,9913.31,3001.61
2275,2023-08-05,,113.31,3950.36,2961.55
2276,2022-03-10,,290.45,3314.77,170.63
2277,2022-08-05,,207.24,7522.14,10714.98
2278,2024-03-21,,241.45,4298.53,4393.67
2279,2024-05-16,,229.93,6154.72,6721.36
2280,2022-10-27,2023-03-11,95.13,0.0,2187.99
2281,2022-05-15,,227.71,14446.61,4453.32
2282,2024-02-11,,199.21,530.86,1062.82
2283,2023-05-15,,231.17,1272.78,1501.26
2284,2023-03-08,,160.09,302.21,15546.7
2285,2021-03-09,,194.06,683.01,6691.27
2286,2023-08-29,,85.07,1607.26,94.14
2287,2021-04-01,,96.95,4234.28,516.27
2288,2023-03-01,2023-06-24,109.55,0.0,5587.05
2289,2023-02-14,,215.13,10343.68,4930.55
2290,2021-01-01,,226.73,3791.8,3917.02
2291,2021-05-27,,157.18,971.11,13489.45
2292,2022-04-08,,57.18,964.53,2980.89
2293,2022-05-12,2022-05-16,121.77,0.0,5601.42
2294,2023-01-12,,65.37,1237.54,3207.62
2295,2023-02-02,,239.05,722.21,10274.09
2296,2022-10-19,2022-10-30,140.83,0.0,1689.96
2297,2023-06-14,2023-10-01,222.97,0.0,10033.65
2298,2022-08-08,,144.33,3770.35,7920.38
2299,2022-01-05,,67.59,305.4,302.91
2300,2022-07-03,,242.57,6437.16,13938.72
2301,2022-05-30,,266.24,7525.75,2591.37
2302,2022-05-10,2022-07-17,296.4,0.0,13041.6
2303,2022-08-13,,277.48,6774.81,8764.07
2304,2023-09-26,2023-12-27,131.79,0.0,1317.9
2305,2021-06-11,,255.56,4664.67,3257.69
2306,2024-12-13,,179.72,8534.0,3507.24
2307,2023-03-03,2024-01-28,118.85,0.0,2495.85
2308,2023-10-14,,245.2,3072.39,3793.21
2309,2024-05-25,,61.83,452.86,2885.96
2310,2023-08-25,2023-09-30,182.07,0.0,10560.06
2311,2021-11-19,2024-04-13,268.47,0.0,19866.78
2312,2022-08-25,,288.22,5221.72,5442.42
2313,2022-02-02,,281.65,515.27,2582.88
2314,2020-09-28,,260.01,5237.5,18423.41
2315,2024-06-17,,144.04,265.43,1463.05
2316,2023-01-10,,164.44,3982.59,3746.09
2317,2024-06-01,,87.99,1061.46,5713.77
2318,2024-05-02,,70.66,1458.54,3982.28
2319,2024-06-30,,277.32,9916.73,2285.35
2320,2023-03-06,2023-03-27,82.69,0.0,7194.03
2321,2024-08-08,,287.09,10258.39,76.85
2322,2023-11-25,2024-07-24,99.02,0.0,2772.56
2323,2023-05-14,2023-12-21,236.98,0.0,11138.06
2324,2022-08-26,2023-01-06,131.91,0.0,6859.32
2325,2022-10-04,,105.22,97.51,7688.77
2326,2022-02-18,,277.71,4229.82,6878.58
2327,2022-12-23,,179.9,2230.13,1187.97
2328,2023-07-16,,272.15,9835.92,14385.43
2329,2023-07-11,,260.85,8738.77,5607.98
2330,2023-08-10,,156.39,3154.54,4821.35
2331,2023-07-17,,83.19,5675.77,646.67
2332,2021-12-26,,148.02,4005.9,2506.98
2333,2021-04-13,,285.12,15883.92,9491.76
2334,2024-09-07,,219.39,4307.67,2274.03
2335,2023-02-20,,51.2,1692.03,1738.37
2336,2022-01-06,,242.45,21572.15,2672.85
2337,2023-02-23,,180.67,2384.92,4661.21
2338,2020-09-14,,224.05,10397.44,10215.16
2339,2022-09-15,,56.9,2838.8,689.0
2340,2023-11-10,2024-07-09,252.5,0.0,3030.0
2341,2024-10-06,,115.18,4779.19,403.91
2342,2023-12-28,2024-01-29,109.22,0.0,8191.5
2343,2022-06-29,,212.52,8426.05,2837.51
2344,2024-01-01,,111.36,410.52,9945.96
2345,2020-10-07,2022-09-17,158.84,0.0,14454.44
2346,2023-11-09,2024-01-10,69.15,0.0,4494.75
2347,2022-09-03,,230.96,2950.35,745.01
2348,2023-12-20,2024-05-18,204.66,0.0,13712.22
2349,2022-01-16,,214.25,887.97,8324.78
2350,2022-10-20,2023-06-03,195.61,0.0,18191.73
2351,2022-05-15,2022-12-03,288.92,0.0,18490.88
2352,2021-12-18,,62.4,1751.82,556.98
2353,2024-03-03,,198.63,973.07,814.6
2354,2021-08-05,2021-10-02,118.87,0.0,5705.76
2355,2023-02-19,,217.89,5318.81,2961.01
2356,2023-02-09,,70.91,2584.06,2379.64
2357,2020-10-30,2020-11-01,228.62,0.0,5029.64
2358,2023-06-03,2023-07-09,86.54,0.0,7615.52
2359,2023-02-20,2023-08-08,154.58,0.0,13757.62
2360,2023-10-12,2023-11-16,290.35,0.0,22356.95
2361,2023-08-16,,158.59,2112.64,1534.93
2362,2024-05-25,,225.16,2671.78,930.78
2363,2022-02-15,,203.73,973.98,2285.7
2364,2023-02-01,2023-02-02,271.3,0.0,7325.1
2365,2021-03-04,,100.91,2523.77,3934.47
2366,2023-03-15,2023-06-05,210.24,0.0,8409.6
2367,2024-07-27,,261.5,5982.21,12322.79
2368,2022-10-31,2023-04-14,50.81,0.0,1321.06
2369,2023-04-08,,291.41,12752.76,7063.12
2370,2022-03-02,2022-05-19,121.81,0.0,8526.7
2371,2024-08-15,,238.63,10695.89,4337.8
2372,2024-09-29,,121.59,412.27,682.04
2373,2022-07-15,2022-07-21,66.02,0.0,858.26
2374,2023-08-31,2024-01-09,193.5,0.0,14899.5
2375,2022-08-09,,130.22,2303.68,40.28
2376,2021-01-10,,103.33,605.89,117.42
2377,2024-02-28,,290.29,4290.6,934.62
2378,2024-01-18,,283.87,2931.29,13249.3
2379,2023-01-26,,129.86,7542.76,898.14
2380,2024-05-05,,148.19,1514.72,9451.34
2381,2024-04-08,2024-05-04,75.1,0.0,2027.7
2382,2023-12-31,,153.63,13559.8,574.16
2383,2023-07-10,2023-08-09,58.77,0.0,2820.96
2384,2021-10-28,2022-05-17,163.52,0.0,12427.52
2385,2021-10-02,2023-03-13,55.48,0.0,5048.68
2386,2022-06-17,,190.17,801.87,12129.69
2387,2023-11-14,,271.73,9974.38,13122.67
2388,2022-05-31,2022-07-23,122.27,0.0,6235.77
2389,2023-07-08,,163.27,6105.45,1568.24
2390,2021-04-07,2022-02-19,201.13,0.0,11464.41
2391,2023-06-22,2023-08-21,90.39,0.0,1175.07
2392,2022-01-14,,265.81,2772.28,1214.87
2393,2023-10-06,2023-12-03,138.42,0.0,9412.56
2394,2021-12-26,,63.76,1290.75,4383.89
2395,2022-11-08,,202.46,13463.13,3138.59
2396,2022-05-10,,119.13,4663.68,935.43
2397,2023-12-19,2024-02-03,283.28,0.0,16996.8
2398,2024-08-31,,51.22,450.12,3852.36
2399,2023-07-28,,213.32,5610.43,15081.61
2400,2021-01-24,,226.01,15091.19,5475.72
2401,2024-05-07,,272.25,1389.18,5689.32
2402,2022-04-23,,94.58,3577.93,961.91
2403,2023-07-30,,84.56,5869.02,1825.94
2404,2021-07-28,,264.04,797.73,1050.55
2405,2023-07-14,2023-07-16,241.76,0.0,2417.6
2406,2024-04-26,2024-05-25,266.7,0.0,4533.9
2407,2023-04-23,,83.82,429.98,3677.2
2408,2023-05-07,,274.53,5114.52,4494.03
2409,2021-06-17,2023-03-17,78.72,0.0,2676.48
2410,2022-01-01,,287.77,1958.91,20487.15
2411,2024-04-09,2024-05-10,139.2,0.0,11275.2
2412,2023-09-30,2023-11-19,158.09,0.0,2529.44
2413,2024-05-07,,290.79,3948.2,8846.56
2414,2022-11-26,,210.15,889.78,5414.72
2415,2021-03-05,,281.95,10780.88,2188.82
2416,2023-10-20,,229.17,3378.11,10830.43
2417,2024-04-24,,79.82,3297.5,3247.74
2418,2023-08-11,2025-01-20,130.87,0.0,1308.7
2419,2024-07-14,,286.64,13276.27,195.81
2420,2021-06-04,,54.13,2319.84,332.53
2421,2024-02-26,,115.38,305.59,4886.51
2422,2021-07-21,,202.8,6342.38,5825.62
2423,2024-11-17,,98.62,487.7,1090.22
2424,2025-02-03,,286.0,1089.65,20360.35
2425,2024-08-28,,287.5,3597.7,22277.3
2426,2023-05-21,,264.18,4082.44,6748.94
2427,2020-11-21,,195.79,228.01,8778.33
2428,2024-03-26,,89.42,3341.54,2828.44
2429,2023-12-09,,145.63,853.01,12399.32
2430,2024-01-18,,60.82,4613.21,69.93
2431,2023-08-16,,121.4,537.7,11602.3
2432,2021-12-15,,103.14,7814.95,1261.37
2433,2022-08-25,,258.1,3101.54,21159.86
2434,2021-06-17,2022-11-19,88.51,0.0,796.59
2435,2024-02-25,2024-05-08,185.24,0.0,16856.84
2436,2024-03-15,,174.28,9151.46,8102.26
2437,2021-07-03,2021-09-17,297.82,0.0,16082.28
2438,2023-09-06,2024-02-12,145.8,0.0,8310.6
2439,2023-09-24,2024-01-01,99.49,0.0,5571.44
2440,2024-02-18,2024-03-24,293.4,0.0,22298.4
2441,2020-11-13,,93.29,3627.62,3835.58
2442,2024-06-26,2024-10-30,117.92,0.0,10259.04
2443,2023-07-22,,187.43,785.24,1838.78
2444,2021-01-21,,192.86,8768.52,488.76
2445,2024-03-11,2024-03-11,271.71,0.0,1358.55
2446,2021-09-13,2021-09-23,281.5,0.0,16045.5
2447,2021-10-31,,220.96,2406.72,10188.0
2448,2022-05-14,,272.77,13733.91,10269.85
2449,2023-05-18,,234.04,4449.81,10996.83
2450,2023-01-18,,133.65,4575.53,636.82
2451,2020-12-09,,128.71,8468.83,669.58
2452,2023-02-18,,228.64,2313.12,10719.36
2453,2025-03-25,2025-03-27,275.43,0.0,3305.16
2454,2023-03-26,,264.78,3323.73,20771.25
2455,2022-11-13,,70.3,243.74,1162.26
2456,2024-11-27,,97.83,6156.47,3626.53
2457,2021-07-04,,246.15,1251.34,1456.31
2458,2023-10-26,,173.79,5570.62,3640.25
2459,2024-02-10,2024-08-04,274.03,0.0,20826.28
2460,2025-01-13,2025-04-21,107.39,0.0,7302.52
2461,2023-06-03,2023-06-03,50.42,0.0,4285.7
2462,2022-06-23,,263.94,18267.72,7862.34
2463,2023-03-11,,183.13,10304.04,4346.36
2464,2023-09-25,,282.45,12391.82,10204.18
2465,2021-02-23,2021-08-26,207.41,0.0,6637.12
2466,2023-02-18,,67.63,207.25,130.9
2467,2021-07-30,,233.43,9170.06,4135.45
2468,2022-10-14,,67.71,567.28,651.5
2469,2023-08-14,2023-08-29,239.01,0.0,6214.26
2470,2022-06-27,2022-07-17,263.36,0.0,23175.68
2471,2022-12-21,,123.64,1228.45,1120.71
2472,2022-11-15,2023-04-12,63.97,0.0,3454.38
2473,2024-12-27,,193.99,4623.51,4882.0
2474,2023-10-15,,266.11,4155.13,9416.48
2475,2024-01-12,2024-03-25,154.13,0.0,8323.02
2476,2021-11-10,,164.39,4184.69,3541.64
2477,2022-06-30,,284.3,1782.0,208.1
2478,2022-02-11,2022-02-19,191.68,0.0,9967.36
2479,2023-12-06,,155.26,7392.61,215.13
2480,2022-03-17,,211.4,14704.25,727.95
2481,2023-01-22,2023-03-11,101.04,0.0,2323.92
2482,2021-10-02,2022-11-22,104.22,0.0,2084.4
2483,2022-12-05,,195.73,2616.35,12454.86
2484,2022-12-30,,111.82,4250.02,2235.54
2485,2021-01-09,,268.91,10764.55,5370.05
2486,2023-02-05,,172.11,4082.55,11579.46
2487,2024-01-04,,201.16,581.23,2033.85
2488,2024-09-19,,287.2,2528.73,1779.27
2489,2022-03-26,,279.29,11995.04,5600.23
2490,2023-11-22,2024-07-31,185.06,0.0,15359.98
2491,2021-11-12,,90.96,1374.69,4173.87
2492,2022-01-30,2023-09-25,116.38,0.0,8495.74
2493,2022-05-27,,236.47,465.15,22472.44
2494,2022-05-17,,194.25,7534.24,6451.76
2495,2024-01-06,2024-11-03,214.07,0.0,15627.11
2496,2022-04-15,,127.67,3268.7,2093.44
2497,2023-02-03,,238.15,4492.08,3128.72
2498,2022-12-23,2022-12-28,110.47,0.0,4971.15
2499,2023-12-23,,258.78,1510.02,24367.98
2500,2024-02-20,,289.58,6847.16,8790.16
2501,2023-06-11,2023-06-19,97.05,0.0,6308.25
2502,2023-02-04,2023-02-10,254.85,0.0,10194.0
2503,2024-02-21,2024-02-21,259.99,0.0,14559.44
2504,2023-11-10,2024-06-05,298.88,0.0,25404.8
2505,2023-08-01,2024-03-20,63.7,0.0,2356.9
2506,2021-05-26,,60.32,856.08,2280.56
2507,2021-02-25,,96.85,2146.16,275.09
2508,2022-02-28,,98.47,695.18,92.58
2509,2024-08-27,,285.66,14671.95,3324.63
2510,2021-02-13,,244.02,2920.01,5376.67
2511,2024-03-23,2025-02-23,101.13,0.0,2831.64
2512,2022-03-29,,177.07,3610.07,9670.18
2513,2022-12-13,2023-03-30,187.29,0.0,10300.95
2514,2021-07-14,,116.34,2705.61,5787.21
2515,2023-08-06,,187.69,5818.49,6569.05
2516,2024-08-13,,216.28,9227.56,3965.52
2517,2022-05-17,,184.22,2500.37,2473.57
2518,2021-07-14,2022-03-08,93.68,0.0,562.08
2519,2021-04-04,2021-06-17,150.86,0.0,3469.78
2520,2022-11-21,2022-11-27,132.61,0.0,9680.53
2521,2024-01-05,,108.36,6729.12,964.44
2522,2023-06-07,,209.75,2037.28,10547.72
2523,2020-09-15,,249.97,16087.13,8659.9
2524,2023-03-13,2023-09-29,221.93,0.0,11540.36
2525,2022-11-26,2024-03-05,146.46,0.0,7615.92
2526,2022-05-16,2022-05-16,291.5,0.0,8745.0
2527,2023-07-20,,270.91,22773.64,3233.72
2528,2022-05-29,2022-08-02,119.51,0.0,8485.21
2529,2023-09-18,,113.5,7152.3,3289.7
2530,2023-12-02,,95.12,7267.18,532.66
2531,2023-03-29,,110.26,2499.82,3454.22
2532,2022-08-11,2022-10-16,200.11,0.0,13607.48
2533,2025-03-24,,118.22,3183.83,2372.51
2534,2023-04-04,,119.15,4203.71,4970.84
2535,2023-08-18,,154.17,6448.95,2647.08
2536,2021-07-30,2021-11-21,125.13,0.0,4504.68
2537,2023-07-21,,249.17,1630.33,21293.31
2538,2022-02-01,2022-02-12,95.42,0.0,1335.88
2539,2023-01-19,,119.72,3906.45,1600.67
2540,2021-12-24,,299.06,19879.71,157.31
2541,2024-07-21,,168.95,1661.53,5265.42
2542,2022-04-13,2022-12-18,299.14,0.0,9871.62
2543,2020-12-09,,102.22,51.09,3219.95
2544,2023-02-16,,135.71,3381.45,282.72
2545,2023-04-18,2023-05-02,277.88,0.0,25564.96
2546,2023-04-18,,285.51,7615.21,12084.98
2547,2024-09-14,2024-11-21,79.87,0.0,1517.53
2548,2024-09-16,,162.63,1059.17,892.39
2549,2021-04-13,2021-06-18,234.03,0.0,15211.95
2550,2021-12-16,,223.34,2585.37,10368.35
2551,2022-01-06,,157.31,2289.76,3058.78
2552,2022-02-23,,193.13,801.52,4799.25
2553,2024-04-16,,172.72,952.87,1465.21
2554,2024-01-05,,179.07,13013.77,416.48
2555,2023-11-24,,126.89,8267.36,361.16
2556,2021-04-07,,116.77,3945.77,7731.23
2557,2024-06-03,,93.04,179.7,1122.86
2558,2023-10-31,,91.7,2806.35,3979.45
2559,2021-06-07,,53.88,615.52,246.56
2560,2022-02-15,,247.64,9706.66,4656.46
2561,2020-10-20,,279.92,3220.66,2377.74
2562,2024-05-30,,135.07,1319.99,6108.86
2563,2023-11-21,,222.7,13183.42,7082.28
2564,2022-11-27,,208.93,5347.11,4054.74
2565,2024-10-21,,227.91,5014.14,7976.73
2566,2021-07-14,,52.09,17.05,243.4
2567,2021-07-04,2024-03-12,285.19,0.0,17396.59
2568,2022-12-11,,176.91,3866.74,909.83
2569,2021-06-23,,222.45,3810.78,3530.07
2570,2023-08-19,2023-09-14,117.14,0.0,1171.4
2571,2024-01-08,,151.22,4461.58,5216.5
2572,2024-06-07,,296.79,2196.4,19172.48
2573,2024-08-05,,103.81,138.16,3079.95
2574,2023-12-29,,289.78,17769.8,9469.52
2575,2021-05-19,2022-09-20,165.23,0.0,2808.91
2576,2023-04-16,,83.95,1238.69,1195.86
2577,2023-10-29,2024-02-29,141.72,0.0,12896.52
2578,2020-09-21,,234.96,5905.9,4902.26
2579,2024-05-01,2024-12-11,290.35,0.0,10452.6
2580,2022-01-12,,140.34,7511.5,347.54
2581,2024-04-03,,59.52,173.69,1254.79
2582,2023-03-30,2023-04-16,281.06,0.0,22765.86
2583,2021-09-09,,139.85,1066.21,6765.39
2584,2021-07-23,,96.72,6565.96,978.2
2585,2022-11-21,,175.67,5896.7,1657.11
2586,2024-02-21,,295.48,3239.91,3260.65
2587,2023-03-28,,129.29,1041.63,4129.97
2588,2021-08-08,,193.35,3070.41,1569.99
2589,2023-08-29,2024-01-24,215.97,0.0,20517.15
2590,2022-12-18,,176.74,1361.28,7298.98
2591,2021-08-13,2021-09-03,160.16,0.0,4004.0
2592,2022-11-02,,96.98,6163.0,528.62
2593,2023-02-19,,63.32,544.21,3698.23
2594,2023-11-22,,118.0,8447.02,48.98
2595,2023-08-17,,72.56,2389.81,149.79
2596,2022-08-06,,278.93,3792.11,391.84
2597,2023-12-30,2024-06-18,215.13,0.0,16349.88
2598,2023-11-27,,284.76,7900.68,3204.96
2599,2023-12-24,2024-01-16,190.22,0.0,3233.74
2600,2021-11-27,2022-10-18,132.07,0.0,8056.27
2601,2024-01-06,2024-01-17,221.91,0.0,18196.62
2602,2023-10-27,2023-12-04,106.06,0.0,7530.26
